task_id,uav_type,n_stops,visit_order,cargo_pattern,n_boxes,total_mass_kg,total_volume_m3,energy_kWh,duration_s,end_SOC,charge_time_s,has_hard_deadline,latest_start_s
R039106,C,2,S001>S010,S001:[医疗:2|饮水:1] S010:[饮水:1|食品:1],5,42.0,0.10600000000000001,4.062267477880546,2188.7914355276853,0.492217,0.0,True,1917.4
R039107,C,2,S010>S001,S010:[医疗:2|饮水:1] S001:[饮水:1|食品:1],5,42.0,0.10600000000000001,4.195768045065522,2188.7914355276853,0.475529,0.0,True,1723.7
R039108,C,2,S001>S010,S001:[医疗:2|饮水:1] S010:[医疗:1],4,23.0,0.063,3.7850005092456662,2122.7914355276853,0.526875,0.0,True,1983.4
R039109,C,2,S010>S001,S010:[医疗:2|饮水:1] S001:[医疗:1],4,23.0,0.063,3.9279796423086846,2122.7914355276853,0.509003,0.0,True,1789.7
R039110,C,2,S001>S010,S001:[医疗:2|饮水:1] S010:[医疗:1|食品:1],5,31.0,0.091,3.879989795943432,2188.7914355276853,0.515001,0.0,True,1917.4
R039111,C,2,S010>S001,S010:[医疗:2|饮水:1] S001:[医疗:1|食品:1],5,31.0,0.091,4.023689308279246,2188.7914355276853,0.497039,0.0,True,1723.7
R039112,C,2,S001>S010,S001:[医疗:2|饮水:1] S010:[医疗:1|饮水:1],5,37.0,0.09,3.9717084008743355,2188.7914355276853,0.503536,0.0,True,1917.4
R039113,C,2,S010>S001,S010:[医疗:2|饮水:1] S001:[医疗:1|饮水:1],5,37.0,0.09,4.110993222358456,2188.7914355276853,0.486126,0.0,True,1723.7
R039114,C,2,S001>S010,S001:[医疗:2|饮水:1] S010:[医疗:1|饮水:1|食品:1],6,45.0,0.11800000000000001,4.1233873279760225,2254.7914355276853,0.484577,0.0,True,1851.4
R039115,C,2,S010>S001,S010:[医疗:2|饮水:1] S001:[医疗:1|饮水:1|食品:1],6,45.0,0.11800000000000001,4.252697447565803,2254.7914355276853,0.468413,0.0,True,1657.7
R039116,C,2,S001>S010,S001:[医疗:2|饮水:1|卫生:1] S010:[食品:1],5,34.0,0.114,3.890970474310473,2188.7914355276853,0.513629,0.0,True,2519.1
R039117,C,2,S010>S001,S010:[医疗:2|饮水:1|卫生:1] S001:[食品:1],5,34.0,0.114,4.111428393438677,2188.7914355276853,0.486071,0.0,True,1723.7
R039118,C,2,S001>S010,S001:[医疗:2|饮水:1|卫生:1] S010:[饮水:1],5,40.0,0.113,3.9832931109267267,2188.7914355276853,0.502088,0.0,True,1917.4
R039119,C,2,S010>S001,S010:[医疗:2|饮水:1|卫生:1] S001:[饮水:1],5,40.0,0.113,4.206329298302793,2188.7914355276853,0.474209,0.0,True,1723.7
R039120,C,2,S001>S010,S001:[医疗:2|饮水:1|卫生:1] S010:[饮水:1|食品:1],6,48.0,0.14100000000000001,4.137386627354637,2254.7914355276853,0.482827,0.0,True,1851.4
R039121,C,2,S010>S001,S010:[医疗:2|饮水:1|卫生:1] S001:[饮水:1|食品:1],6,48.0,0.14100000000000001,4.360690901159172,2254.7914355276853,0.454914,0.0,True,1657.7
R039122,C,2,S001>S010,S001:[医疗:2|饮水:1|卫生:1] S010:[医疗:1],5,29.0,0.098,3.828504284196254,2188.7914355276853,0.521437,0.0,True,1917.4
R039123,C,2,S010>S001,S010:[医疗:2|饮水:1|卫生:1] S001:[医疗:1],5,29.0,0.098,4.043587486137623,2188.7914355276853,0.494552,0.0,True,1723.7
R039124,C,2,S001>S010,S001:[医疗:2|饮水:1|卫生:1] S010:[医疗:1|食品:1],6,37.0,0.126,3.934777323863131,2254.7914355276853,0.508153,0.0,True,1851.4
R039125,C,2,S010>S001,S010:[医疗:2|饮水:1|卫生:1] S001:[医疗:1|食品:1],6,37.0,0.126,4.156898032200559,2254.7914355276853,0.480388,0.0,True,1657.7
R039126,C,2,S001>S010,S001:[医疗:2|饮水:1|卫生:1] S010:[医疗:1|饮水:1],6,43.0,0.125,4.03669412393149,2254.7914355276853,0.495413,0.0,True,1851.4
R039127,C,2,S010>S001,S010:[医疗:2|饮水:1|卫生:1] S001:[医疗:1|饮水:1],6,43.0,0.125,4.260109526875015,2254.7914355276853,0.467486,0.0,True,1657.7
R039128,C,2,S001>S010,S001:[医疗:2|饮水:1|卫生:1] S010:[医疗:1|饮水:1|食品:1],7,51.0,0.15300000000000002,4.20551171142175,2320.7914355276853,0.474311,0.0,True,1785.4
R039129,C,2,S010>S001,S010:[医疗:2|饮水:1|卫生:1] S001:[医疗:1|饮水:1|食品:1],7,51.0,0.15300000000000002,4.428547366977069,2320.7914355276853,0.446432,0.0,True,1591.7
R039130,C,2,S001>S010,S001:[医疗:2|饮水:1|卫生:2] S010:[食品:1],6,40.0,0.14900000000000002,3.950628359102987,2254.7914355276853,0.506171,0.0,True,2453.1
R039131,C,2,S010>S001,S010:[医疗:2|饮水:1|卫生:2] S001:[食品:1],6,40.0,0.14900000000000002,4.261618163247243,2254.7914355276853,0.467298,0.0,True,1657.7
R039132,C,2,S001>S010,S001:[医疗:2|饮水:1|卫生:2] S010:[饮水:1],6,46.0,0.14800000000000002,4.0541489841560905,2254.7914355276853,0.493231,0.0,True,1851.4
R039133,C,2,S010>S001,S010:[医疗:2|饮水:1|卫生:2] S001:[饮水:1],6,46.0,0.14800000000000002,4.373986169021165,2254.7914355276853,0.453252,0.0,True,1657.7
R039134,C,2,S001>S010,S001:[医疗:2|饮水:1|卫生:2] S010:[饮水:1|食品:1],7,54.0,0.17600000000000002,4.227370647347129,2320.7914355276853,0.471579,0.0,True,1785.4
R039135,C,2,S010>S001,S010:[医疗:2|饮水:1|卫生:2] S001:[饮水:1|食品:1],7,54.0,0.17600000000000002,4.558184672639977,2320.7914355276853,0.430227,0.0,True,1591.7
R039136,C,2,S001>S010,S001:[医疗:2|饮水:1|卫生:2] S010:[医疗:1],6,35.0,0.133,3.8802624433159845,2254.7914355276853,0.514967,0.0,True,1851.4
R039137,C,2,S010>S001,S010:[医疗:2|饮水:1|卫生:2] S001:[医疗:1],6,35.0,0.133,4.181454926247023,2254.7914355276853,0.477318,0.0,True,1657.7
R039138,C,2,S001>S010,S001:[医疗:2|饮水:1|卫生:2] S010:[医疗:1|食品:1],7,43.0,0.161,3.9997630469202847,2320.7914355276853,0.50003,0.0,True,1785.4
R039139,C,2,S010>S001,S010:[医疗:2|饮水:1|卫生:2] S001:[医疗:1|食品:1],7,43.0,0.161,4.315398391819464,2320.7914355276853,0.460575,0.0,True,1591.7
R039140,C,2,S001>S010,S001:[医疗:2|饮水:1|卫生:2] S010:[医疗:1|饮水:1],7,49.0,0.16,4.114062295378563,2320.7914355276853,0.485742,0.0,True,1785.4
R039141,C,2,S010>S001,S010:[医疗:2|饮水:1|卫生:2] S001:[医疗:1|饮水:1],7,49.0,0.16,4.437924558656419,2320.7914355276853,0.445259,0.0,True,1591.7
R039142,C,2,S001>S010,S001:[医疗:2|饮水:1|卫生:2] S010:[医疗:1|饮水:1|食品:1],8,57.0,0.188,4.304374719568445,2386.7914355276853,0.461953,0.0,True,1719.4
R039143,C,2,S010>S001,S010:[医疗:2|饮水:1|卫生:2] S001:[医疗:1|饮水:1|食品:1],8,57.0,0.188,4.639890963624337,2386.7914355276853,0.420014,0.0,True,1525.7
R039144,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1] S010:[食品:1],5,36.0,0.107,3.909738734551342,2188.7914355276853,0.511283,0.0,True,2519.1
R039145,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1] S001:[食品:1],5,36.0,0.107,4.158650275453354,2188.7914355276853,0.480169,0.0,True,1723.7
R039146,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1] S010:[饮水:1],5,42.0,0.106,4.0055574671962635,2188.7914355276853,0.499305,0.0,True,1917.4
R039147,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1] S001:[饮水:1],5,42.0,0.106,4.259004540308642,2188.7914355276853,0.467624,0.0,True,1723.7
R039148,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1] S010:[饮水:1|食品:1],6,50.0,0.134,4.165556164318755,2254.7914355276853,0.479305,0.0,True,1851.4
R039149,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1] S001:[饮水:1|食品:1],6,50.0,0.134,4.422577296370312,2254.7914355276853,0.447178,0.0,True,1657.7
R039150,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1] S010:[医疗:1],5,31.0,0.091,3.8447828289402977,2188.7914355276853,0.519402,0.0,True,1917.4
R039151,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1] S001:[医疗:1],5,31.0,0.091,4.086925803522365,2188.7914355276853,0.489134,0.0,True,1723.7
R039152,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1] S010:[医疗:1|食品:1],6,39.0,0.119,3.9552132182468447,2254.7914355276853,0.505598,0.0,True,1851.4
R039153,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1] S001:[医疗:1|食品:1],6,39.0,0.119,4.206721161217585,2254.7914355276853,0.47416,0.0,True,1657.7
R039154,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1] S010:[医疗:1|饮水:1],6,45.0,0.118,4.060977384964565,2254.7914355276853,0.492378,0.0,True,1851.4
R039155,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1] S001:[医疗:1|饮水:1],6,45.0,0.118,4.315933942808922,2254.7914355276853,0.460508,0.0,True,1657.7
R039156,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1] S010:[医疗:1|饮水:1|食品:1],7,53.0,0.14600000000000002,4.236399079144601,2320.7914355276853,0.47045,0.0,True,1785.4
R039157,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1] S001:[医疗:1|饮水:1|食品:1],7,53.0,0.14600000000000002,4.49467315075217,2320.7914355276853,0.438166,0.0,True,1591.7
R039158,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1|卫生:1] S010:[食品:1],6,42.0,0.14200000000000002,3.972892715372524,2254.7914355276853,0.503388,0.0,True,2453.1
R039159,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1|卫生:1] S001:[食品:1],6,42.0,0.14200000000000002,4.317694136537599,2254.7914355276853,0.460288,0.0,True,1657.7
R039160,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1|卫生:1] S010:[饮水:1],6,48.0,0.14100000000000001,4.080676616670353,2254.7914355276853,0.489915,0.0,True,1851.4
R039161,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1|卫生:1] S001:[饮水:1],6,48.0,0.14100000000000001,4.436712182789146,2254.7914355276853,0.445411,0.0,True,1657.7
R039162,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1|卫生:1] S010:[饮水:1|食品:1],7,56.0,0.169,4.261334593194969,2320.7914355276853,0.467333,0.0,True,1785.4
R039163,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1|卫生:1] S001:[饮水:1|食品:1],7,56.0,0.169,4.6325101657365035,2320.7914355276853,0.420936,0.0,True,1591.7
R039164,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1|卫生:1] S010:[医疗:1],6,37.0,0.126,3.8995703568599964,2254.7914355276853,0.512554,0.0,True,1851.4
R039165,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1|卫生:1] S001:[医疗:1],6,37.0,0.126,4.232919313830532,2254.7914355276853,0.470885,0.0,True,1657.7
R039166,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1|卫生:1] S010:[医疗:1|食品:1],7,45.0,0.154,4.024046307953361,2320.7914355276853,0.496994,0.0,True,1785.4
R039167,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1|卫生:1] S001:[医疗:1|食品:1],7,45.0,0.154,4.374623539037879,2320.7914355276853,0.453172,0.0,True,1591.7
R039168,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1|卫生:1] S010:[医疗:1|饮水:1],7,51.0,0.153,4.143101768410293,2320.7914355276853,0.482112,0.0,True,1785.4
R039169,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1|卫生:1] S001:[医疗:1|饮水:1],7,51.0,0.153,4.504568648607043,2320.7914355276853,0.436929,0.0,True,1591.7
R039170,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1|卫生:1] S010:[医疗:1|饮水:1|食品:1],8,59.0,0.181,4.341846319117536,2386.7914355276853,0.457269,0.0,True,1719.4
R039171,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1|卫生:1] S001:[医疗:1|饮水:1|食品:1],8,59.0,0.181,4.719687844863644,2386.7914355276853,0.410039,0.0,True,1525.7
R039172,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1|卫生:2] S010:[食品:1],7,48.0,0.17700000000000002,4.048011864846615,2320.7914355276853,0.493999,0.0,True,2387.1
R039173,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1|卫生:2] S001:[食品:1],7,48.0,0.17700000000000002,4.506726122982432,2320.7914355276853,0.436659,0.0,True,1591.7
R039174,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1|卫生:2] S010:[饮水:1],7,54.0,0.17600000000000002,4.170660636662847,2320.7914355276853,0.478667,0.0,True,1785.4
R039175,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1|卫生:2] S001:[饮水:1],7,54.0,0.17600000000000002,4.6489310295187884,2320.7914355276853,0.418884,0.0,True,1591.7
R039176,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1|卫生:2] S010:[饮水:1|食品:1],8,62.0,0.20400000000000001,4.377836471087813,2386.7914355276853,0.45277,0.0,True,1719.4
R039177,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1|卫生:2] S001:[饮水:1|食品:1],8,62.0,0.20400000000000001,4.886092700459705,2386.7914355276853,0.389238,0.0,True,1525.7
R039178,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1|卫生:2] S010:[医疗:1],7,43.0,0.16100000000000003,3.96455607991715,2320.7914355276853,0.50443,0.0,True,1785.4
R039179,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1|卫生:2] S001:[医疗:1],7,43.0,0.16100000000000003,4.406144748698275,2320.7914355276853,0.449232,0.0,True,1591.7
R039180,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1|卫生:2] S010:[医疗:1|食品:1],8,51.0,0.18900000000000003,4.10617069139909,2386.7914355276853,0.486729,0.0,True,1719.4
R039181,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1|卫生:2] S001:[医疗:1|食品:1],8,51.0,0.18900000000000003,4.57458258880033,2386.7914355276853,0.428177,0.0,True,1525.7
R039182,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1|卫生:2] S010:[医疗:1|饮水:1],8,57.0,0.18800000000000003,4.241964776556989,2386.7914355276853,0.469754,0.0,True,1719.4
R039183,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1|卫生:2] S001:[医疗:1|饮水:1],8,57.0,0.18800000000000003,4.730637320503147,2386.7914355276853,0.40867,0.0,True,1525.7
R039184,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:1|卫生:2] S010:[医疗:1|饮水:1|食品:1],9,65.0,0.21600000000000003,4.4710853200166945,2452.7914355276853,0.441114,0.0,True,1653.4
R039185,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:1|卫生:2] S001:[医疗:1|饮水:1|食品:1],9,65.0,0.21600000000000003,4.993138288373018,2452.7914355276853,0.375858,0.0,True,1459.7
R039186,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2] S010:[食品:1],6,44.0,0.135,3.9964798127730066,2254.7914355276853,0.50044,0.0,True,2453.1
R039187,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2] S001:[食品:1],6,44.0,0.135,4.377086185076692,2254.7914355276853,0.452864,0.0,True,1657.7
R039188,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2] S010:[饮水:1],6,50.0,0.134,4.108846153634472,2254.7914355276853,0.486394,0.0,True,1851.4
R039189,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2] S001:[饮水:1],6,50.0,0.134,4.503252116390142,2254.7914355276853,0.437093,0.0,True,1657.7
R039190,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2] S010:[饮水:1|食品:1],7,58.0,0.162,4.297583918908518,2320.7914355276853,0.462802,0.0,True,1785.4
R039191,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2] S001:[饮水:1|食品:1],7,58.0,0.162,4.711653299118612,2320.7914355276853,0.411043,0.0,True,1591.7
R039192,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2] S010:[医疗:1],6,39.0,0.11900000000000001,3.9200062512437097,2254.7914355276853,0.509999,0.0,True,1851.4
R039193,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2] S001:[医疗:1],6,39.0,0.11900000000000001,4.287395981237415,2254.7914355276853,0.464076,0.0,True,1657.7
R039194,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2] S010:[医疗:1|食品:1],7,47.0,0.14700000000000002,4.049798335526839,2320.7914355276853,0.493775,0.0,True,1785.4
R039195,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2] S001:[医疗:1|食品:1],7,47.0,0.14700000000000002,4.437392538179096,2320.7914355276853,0.445326,0.0,True,1591.7
R039196,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2] S010:[医疗:1|饮水:1],7,53.0,0.14600000000000002,4.1739891361331445,2320.7914355276853,0.478251,0.0,True,1785.4
R039197,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2] S001:[医疗:1|饮水:1],7,53.0,0.14600000000000002,4.575347970772,2320.7914355276853,0.428082,0.0,True,1591.7
R039198,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2] S010:[医疗:1|饮水:1|食品:1],8,61.0,0.17400000000000002,4.381939655993724,2386.7914355276853,0.452258,0.0,True,1719.4
R039199,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2] S001:[医疗:1|饮水:1|食品:1],8,61.0,0.17400000000000002,4.804827031131047,2386.7914355276853,0.399397,0.0,True,1525.7
R039200,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2|卫生:1] S010:[食品:1],7,50.0,0.17,4.076181401810732,2320.7914355276853,0.490477,0.0,True,2387.1
R039201,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2|卫生:1] S001:[食品:1],7,50.0,0.17,4.577497388868798,2320.7914355276853,0.427813,0.0,True,1591.7
R039202,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2|卫生:1] S010:[饮水:1],7,56.0,0.169,4.204624582510686,2320.7914355276853,0.474422,0.0,True,1785.4
R039203,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2|卫生:1] S001:[饮水:1],7,56.0,0.169,4.728740662006032,2320.7914355276853,0.408907,0.0,True,1591.7
R039204,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2|卫生:1] S010:[饮水:1|食品:1],8,64.0,0.197,4.422368881288893,2386.7914355276853,0.447204,0.0,True,1719.4
R039205,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2|卫生:1] S001:[饮水:1|食品:1],8,64.0,0.197,4.982387475288432,2386.7914355276853,0.377202,0.0,True,1525.7
R039206,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2|卫生:1] S010:[医疗:1],7,45.0,0.15400000000000003,3.9888393409502263,2320.7914355276853,0.501395,0.0,True,1785.4
R039207,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2|卫生:1] S001:[医疗:1],7,45.0,0.15400000000000003,4.470854035307408,2320.7914355276853,0.441143,0.0,True,1591.7
R039208,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2|卫生:1] S010:[医疗:1|食品:1],8,53.0,0.18200000000000002,4.13705805912194,2386.7914355276853,0.482868,0.0,True,1719.4
R039209,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2|卫生:1] S001:[医疗:1|食品:1],8,53.0,0.18200000000000002,4.649593243250656,2386.7914355276853,0.418801,0.0,True,1525.7
R039210,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2|卫生:1] S010:[医疗:1|饮水:1],8,59.0,0.18100000000000002,4.279436376106078,2386.7914355276853,0.46507,0.0,True,1719.4
R039211,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2|卫生:1] S001:[医疗:1|饮水:1],8,59.0,0.18100000000000002,4.815918341133173,2386.7914355276853,0.39801,0.0,True,1525.7
R039212,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2|卫生:1] S010:[医疗:1|饮水:1|食品:1],9,67.0,0.20900000000000002,4.520787321275549,2452.7914355276853,0.434902,0.0,True,1653.4
R039213,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2|卫生:1] S001:[医疗:1|饮水:1|食品:1],9,67.0,0.20900000000000002,5.0974968122561215,2452.7914355276853,0.362813,0.0,True,1459.7
R039214,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2|卫生:2] S010:[食品:1],8,56.0,0.20500000000000002,4.171959830686947,2386.7914355276853,0.478505,0.0,True,2321.1
R039215,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2|卫生:2] S001:[食品:1],8,56.0,0.20500000000000002,4.817467402958604,2386.7914355276853,0.397817,0.0,True,1525.7
R039216,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2|卫生:2] S010:[饮水:1],8,62.0,0.20400000000000001,4.321126460403529,2386.7914355276853,0.459859,0.0,True,1719.4
R039217,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2|卫生:2] S001:[饮水:1],8,62.0,0.20400000000000001,5.001035997488519,2386.7914355276853,0.374871,0.0,True,1525.7
R039218,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2|卫生:2] S010:[饮水:1|食品:1],9,70.0,0.232,4.577650750396961,2452.7914355276853,0.427794,0.0,True,1653.4
R039219,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2|卫生:2] S001:[饮水:1|食品:1],9,70.0,0.232,5.315173498331257,2452.7914355276853,0.335603,0.0,True,1459.7
R039220,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2|卫生:2] S010:[医疗:1],8,51.0,0.18900000000000003,4.070963724395954,2386.7914355276853,0.49113,0.0,True,1719.4
R039221,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2|卫生:2] S001:[医疗:1],8,51.0,0.18900000000000003,4.689525885829144,2386.7914355276853,0.413809,0.0,True,1525.7
R039222,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2|卫生:2] S010:[医疗:1|食品:1],9,59.0,0.21700000000000003,4.242505299094875,2452.7914355276853,0.469687,0.0,True,1653.4
R039223,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2|卫生:2] S001:[医疗:1|食品:1],9,59.0,0.21700000000000003,4.904645082085745,2452.7914355276853,0.386919,0.0,True,1459.7
R039224,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2|卫生:2] S010:[医疗:1|饮水:1],9,65.0,0.21600000000000003,4.408675377005237,2452.7914355276853,0.448916,0.0,True,1653.4
R039225,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2|卫生:2] S001:[医疗:1|饮水:1],9,65.0,0.21600000000000003,5.108081585401832,2452.7914355276853,0.36149,0.0,True,1459.7
R039226,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:2|卫生:2] S010:[医疗:1|饮水:1|食品:1],10,73.0,0.24400000000000002,4.695458491858716,2518.7914355276853,0.413068,0.0,True,1587.4
R039227,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:2|卫生:2] S001:[医疗:1|饮水:1|食品:1],10,73.0,0.24400000000000002,5.460527096341556,2518.7914355276853,0.317434,0.0,True,1393.7
R039228,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:3] S010:[食品:1],7,52.0,0.163,4.106126101468368,2320.7914355276853,0.486734,0.0,True,2387.1
R039229,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:3] S001:[食品:1],7,52.0,0.163,4.652638545724383,2320.7914355276853,0.41842,0.0,True,1591.7
R039230,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:3] S010:[饮水:1],7,58.0,0.162,4.240873908224234,2320.7914355276853,0.469891,0.0,True,1785.4
R039231,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:3] S001:[饮水:1],7,58.0,0.162,4.813716044011809,2320.7914355276853,0.398285,0.0,True,1591.7
R039232,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:3] S010:[饮水:1|食品:1],8,66.0,0.19,4.4702566490768625,2386.7914355276853,0.441218,0.0,True,1719.4
R039233,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:3] S001:[饮水:1|食品:1],8,66.0,0.19,5.085516996610684,2386.7914355276853,0.36431,0.0,True,1525.7
R039234,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:3] S010:[医疗:1],7,47.0,0.14700000000000002,4.014591368523705,2320.7914355276853,0.498176,0.0,True,1785.4
R039235,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:3] S001:[医疗:1],7,47.0,0.14700000000000002,4.539455283072293,2320.7914355276853,0.432568,0.0,True,1591.7
R039236,C,2,S001>S010,S001:[医疗:2|饮水:1|食品:3] S010:[医疗:1|食品:1],8,55.0,0.17500000000000002,4.1699524814684334,2386.7914355276853,0.478756,0.0,True,1719.4
R039237,C,2,S010>S001,S010:[医疗:2|饮水:1|食品:3] S001:[医疗:1|食品:1],8,55.0,0.17500000000000002,4.729335503612713,2386.7914355276853,0.408833,0.0,True,1525.7
