task_id,gap_id,sample_idx,tau,state_id
R054393,G003910,22,1017.713,OS008705
R054393,G003910,23,1027.713,OS008706
R054393,G003910,24,1037.713,OS008707
R054393,G003910,25,1047.713,OS008708
R054393,G003910,26,1057.713,OS008709
R054393,G003910,27,1067.713,OS008710
R054393,G003910,28,1077.713,OS008711
R054393,G003910,29,1087.713,OS008712
R054393,G003910,30,1097.713,OS008713
R054393,G003910,31,1107.713,OS008714
R054393,G003910,32,1117.713,OS008715
R054393,G003910,33,1127.713,OS008716
R054393,G003910,34,1129.365,OS013137
R054393,G003910,35,1139.365,OS013137
R054393,G003910,36,1149.365,OS013137
R054393,G003910,37,1159.365,OS013137
R054393,G003910,38,1169.365,OS013137
R054393,G003910,39,1179.365,OS013137
R054393,G003910,40,1189.365,OS013137
R054393,G003910,41,1199.365,OS013137
R054393,G003910,42,1209.365,OS013137
R054393,G003910,43,1219.365,OS013137
R054393,G003910,44,1229.365,OS013137
R054393,G003910,45,1239.365,OS013137
R054393,G003910,46,1249.365,OS013137
R054393,G003910,47,1259.365,OS013137
R054393,G003910,48,1269.365,OS013137
R054393,G003910,49,1279.365,OS013137
R054393,G003910,50,1289.365,OS013137
R054393,G003910,51,1299.365,OS013137
R054393,G003910,52,1309.365,OS013137
R054393,G003910,53,1319.365,OS013137
R054393,G003910,54,1329.365,OS013137
R054393,G003910,55,1339.365,OS013137
R054393,G003910,56,1345.365,OS009614
R054393,G003910,57,1355.365,OS009615
R054393,G003910,58,1365.365,OS009616
R054393,G003910,59,1374.244,OS009617
R054393,G003910,60,1384.244,OS009618
R054393,G003910,61,1394.244,OS009619
R054393,G003910,62,1404.244,OS009620
R054393,G003910,63,1414.244,OS009621
R054393,G003910,64,1424.244,OS009622
R054393,G003910,65,1434.244,OS009623
R054393,G003910,66,1444.244,OS009624
R054393,G003910,67,1454.244,OS009625
R054393,G003910,68,1464.244,OS009626
R054393,G003910,69,1474.244,OS009627
R054393,G003910,70,1484.244,OS009628
R054393,G003910,71,1494.244,OS009629
R054393,G003910,72,1504.244,OS009630
R054393,G003910,73,1514.244,OS009631
R054393,G003910,74,1524.244,OS009632
R054393,G003910,75,1534.244,OS009633
R054393,G003910,76,1544.244,OS009634
R054393,G003910,77,1554.244,OS009635
R054393,G003910,78,1556.432,OS009636
R054393,G003910,79,1566.432,OS009637
R054393,G003910,80,1576.432,OS009638
R054393,G003910,81,1586.432,OS009639
R054393,G003910,82,1587.532,OS013143
R054393,G003910,83,1597.532,OS013143
R054393,G003910,84,1607.532,OS013143
R054393,G003910,85,1617.532,OS013143
R054393,G003910,86,1627.532,OS013143
R054393,G003910,87,1637.532,OS013143
R054393,G003910,88,1647.532,OS013143
R054393,G003910,89,1657.532,OS013143
R054393,G003910,90,1667.532,OS013143
R054393,G003910,91,1677.532,OS013143
R054393,G003910,92,1687.532,OS013143
R054393,G003910,93,1697.532,OS013143
R054393,G003910,94,1707.532,OS013143
R054393,G003910,95,1717.532,OS013143
R054393,G003910,96,1727.532,OS013143
R054393,G003910,97,1737.532,OS013143
R054393,G003910,98,1747.532,OS013143
R054393,G003910,99,1757.532,OS013143
R054393,G003910,100,1767.532,OS013143
R054393,G003910,101,1777.532,OS013143
R054393,G003910,102,1787.532,OS013143
R054393,G003910,103,1797.532,OS013143
R054393,G003910,104,1803.532,OS010619
R054393,G003910,105,1813.532,OS010620
R054393,G003910,106,1823.532,OS010621
R054393,G003910,107,1833.532,OS010622
R054393,G003910,108,1843.532,OS010623
R054393,G003910,109,1853.532,OS010624
R054393,G003910,110,1863.532,OS010625
R054393,G003910,111,1868.921,OS010626
R054393,G003910,112,1878.921,OS010627
R054393,G003910,113,1888.921,OS010628
R054393,G003910,114,1898.921,OS010629
R054394,G003911,0,783.709,OS008757
R054394,G003911,1,793.709,OS008758
R054394,G003911,2,803.709,OS008759
R054394,G003911,3,813.709,OS008760
R054394,G003911,4,815.964,OS008761
R054394,G003911,5,825.964,OS008762
R054394,G003911,6,835.964,OS008763
R054394,G003911,7,845.964,OS008764
R054394,G003911,8,855.964,OS008765
R054394,G003911,9,865.964,OS008766
R054394,G003911,10,875.964,OS008767
R054394,G003911,11,885.964,OS008768
R054394,G003911,12,895.964,OS008769
R054394,G003911,13,897.701,OS013143
R054394,G003911,14,907.701,OS013143
R054394,G003911,15,917.701,OS013143
R054394,G003911,16,927.701,OS013143
R054394,G003911,17,937.701,OS013143
R054394,G003911,18,947.701,OS013143
R054394,G003911,19,957.701,OS013143
R054394,G003911,20,967.701,OS013143
R054394,G003911,21,977.701,OS013143
R054394,G003911,22,987.701,OS013143
R054394,G003911,23,997.701,OS013143
R054394,G003911,24,1007.701,OS013143
R054394,G003911,25,1017.701,OS013143
R054394,G003911,26,1027.701,OS013143
R054394,G003911,27,1037.701,OS013143
R054394,G003911,28,1047.701,OS013143
R054394,G003911,29,1057.701,OS013143
R054394,G003911,30,1067.701,OS013143
R054394,G003911,31,1077.701,OS013143
R054394,G003911,32,1087.701,OS013143
R054394,G003911,33,1097.701,OS013143
R054394,G003911,34,1107.701,OS013143
R054394,G003911,35,1113.701,OS010640
R054394,G003911,36,1123.701,OS010641
R054394,G003911,37,1133.701,OS010642
R054394,G003911,38,1138.58,OS010643
R054394,G003911,39,1148.58,OS010644
R054394,G003911,40,1158.58,OS010645
R054394,G003911,41,1168.58,OS010646
R054394,G003911,42,1178.58,OS010647
R054394,G003911,43,1188.58,OS010648
R054394,G003911,44,1198.58,OS010649
R054394,G003911,45,1208.58,OS010650
R054394,G003911,46,1218.58,OS010651
R054394,G003911,47,1228.58,OS010652
R054394,G003911,48,1238.58,OS010653
R054394,G003911,49,1248.58,OS010654
R054394,G003911,50,1258.58,OS010655
R054394,G003911,51,1268.58,OS010656
R054394,G003911,52,1278.58,OS010657
R054394,G003911,53,1288.58,OS010658
R054394,G003911,54,1298.58,OS010659
R054394,G003911,55,1308.58,OS010660
R054394,G003911,56,1318.58,OS010661
R054394,G003911,57,1320.768,OS010662
R054394,G003911,58,1330.768,OS010663
R054394,G003911,59,1340.768,OS010664
R054394,G003911,60,1350.768,OS010665
R054394,G003911,61,1356.868,OS013137
R054394,G003911,62,1366.868,OS013137
R054394,G003911,63,1376.868,OS013137
R054394,G003911,64,1386.868,OS013137
R054394,G003911,65,1396.868,OS013137
R054394,G003911,66,1406.868,OS013137
R054394,G003911,67,1416.868,OS013137
R054394,G003911,68,1426.868,OS013137
R054394,G003911,69,1436.868,OS013137
R054394,G003911,70,1446.868,OS013137
R054394,G003911,71,1456.868,OS013137
R054394,G003911,72,1466.868,OS013137
R054394,G003911,73,1476.868,OS013137
R054394,G003911,74,1486.868,OS013137
R054394,G003911,75,1496.868,OS013137
R054394,G003911,76,1506.868,OS013137
R054394,G003911,77,1516.868,OS013137
R054394,G003911,78,1526.868,OS013137
R054394,G003911,79,1536.868,OS013137
R054394,G003911,80,1546.868,OS013137
R054394,G003911,81,1556.868,OS013137
R054394,G003911,82,1566.868,OS013137
R054394,G003911,83,1572.868,OS009512
R054394,G003911,84,1582.868,OS009513
R054394,G003911,85,1592.868,OS009514
R054394,G003911,86,1602.868,OS009515
R054394,G003911,87,1612.868,OS009516
R054394,G003911,88,1622.868,OS009517
R054394,G003911,89,1632.868,OS009518
R054394,G003911,90,1642.868,OS009519
R054394,G003911,91,1652.868,OS009520
R054394,G003911,92,1662.19,OS009521
R054394,G003911,93,1672.19,OS009522
R054394,G003911,94,1682.19,OS009523
R054394,G003911,95,1692.19,OS009524
R054394,G003911,96,1702.19,OS009525
R054394,G003911,97,1712.19,OS009526
R054394,G003911,98,1722.19,OS009527
R054394,G003911,99,1732.19,OS009528
R054394,G003911,100,1742.19,OS009529
R054394,G003911,101,1752.19,OS009530
R054394,G003911,102,1762.19,OS009531
R054394,G003911,103,1772.19,OS009532
R054394,G003911,104,1782.19,OS009533
R054394,G003911,105,1792.19,OS009534
R054394,G003911,106,1802.19,OS009535
R054394,G003911,107,1812.19,OS009536
R054394,G003911,108,1822.19,OS009537
R054394,G003911,109,1832.19,OS009538
R054394,G003911,110,1842.19,OS009539
R054394,G003911,111,1852.19,OS009540
R054394,G003911,112,1862.19,OS009541
R054394,G003911,113,1872.19,OS009542
R054394,G003911,114,1882.19,OS009543
R054395,G003912,0,803.642,OS008683
R054395,G003912,1,813.642,OS008684
R054395,G003912,2,823.642,OS008685
R054395,G003912,3,833.642,OS008686
R054395,G003912,4,843.642,OS008687
R054395,G003912,5,853.642,OS008688
R054395,G003912,6,863.642,OS008689
R054395,G003912,7,873.642,OS008690
R054395,G003912,8,883.642,OS008691
R054395,G003912,9,893.642,OS008692
R054395,G003912,10,903.642,OS008693
R054395,G003912,11,913.642,OS008694
R054395,G003912,12,923.642,OS008695
R054395,G003912,13,933.642,OS008696
R054395,G003912,14,943.642,OS008697
R054395,G003912,15,953.642,OS008698
R054395,G003912,16,963.642,OS008699
R054395,G003912,17,973.642,OS008700
R054395,G003912,18,983.642,OS008701
R054395,G003912,19,993.642,OS008702
R054395,G003912,20,1003.642,OS008703
R054395,G003912,21,1013.642,OS008704
R054395,G003912,22,1017.713,OS008705
R054395,G003912,23,1027.713,OS008706
R054395,G003912,24,1037.713,OS008707
R054395,G003912,25,1047.713,OS008708
R054395,G003912,26,1057.713,OS008709
R054395,G003912,27,1067.713,OS008710
R054395,G003912,28,1077.713,OS008711
R054395,G003912,29,1087.713,OS008712
R054395,G003912,30,1097.713,OS008713
R054395,G003912,31,1107.713,OS008714
R054395,G003912,32,1117.713,OS008715
R054395,G003912,33,1127.713,OS008716
R054395,G003912,34,1129.365,OS013137
R054395,G003912,35,1139.365,OS013137
R054395,G003912,36,1149.365,OS013137
R054395,G003912,37,1159.365,OS013137
R054395,G003912,38,1169.365,OS013137
R054395,G003912,39,1179.365,OS013137
R054395,G003912,40,1189.365,OS013137
R054395,G003912,41,1199.365,OS013137
R054395,G003912,42,1209.365,OS013137
R054395,G003912,43,1219.365,OS013137
R054395,G003912,44,1229.365,OS013137
R054395,G003912,45,1239.365,OS013137
R054395,G003912,46,1249.365,OS013137
R054395,G003912,47,1259.365,OS013137
R054395,G003912,48,1269.365,OS013137
R054395,G003912,49,1279.365,OS013137
R054395,G003912,50,1289.365,OS013137
R054395,G003912,51,1299.365,OS013137
R054395,G003912,52,1309.365,OS013137
R054395,G003912,53,1319.365,OS013137
R054395,G003912,54,1329.365,OS013137
R054395,G003912,55,1339.365,OS013137
R054395,G003912,56,1345.365,OS009614
R054395,G003912,57,1355.365,OS009615
R054395,G003912,58,1365.365,OS009616
R054395,G003912,59,1374.244,OS009617
R054395,G003912,60,1384.244,OS009618
R054395,G003912,61,1394.244,OS009619
R054395,G003912,62,1404.244,OS009620
R054395,G003912,63,1414.244,OS009621
R054395,G003912,64,1424.244,OS009622
R054395,G003912,65,1434.244,OS009623
R054395,G003912,66,1444.244,OS009624
R054395,G003912,67,1454.244,OS009625
R054395,G003912,68,1464.244,OS009626
R054395,G003912,69,1474.244,OS009627
R054395,G003912,70,1484.244,OS009628
R054395,G003912,71,1494.244,OS009629
R054395,G003912,72,1504.244,OS009630
R054395,G003912,73,1514.244,OS009631
R054395,G003912,74,1524.244,OS009632
R054395,G003912,75,1534.244,OS009633
R054395,G003912,76,1544.244,OS009634
R054395,G003912,77,1554.244,OS009635
R054395,G003912,78,1556.432,OS009636
R054395,G003912,79,1566.432,OS009637
R054395,G003912,80,1576.432,OS009638
R054395,G003912,81,1586.432,OS009639
R054395,G003912,82,1587.532,OS013143
R054395,G003912,83,1597.532,OS013143
R054395,G003912,84,1607.532,OS013143
R054395,G003912,85,1617.532,OS013143
R054395,G003912,86,1627.532,OS013143
R054395,G003912,87,1637.532,OS013143
R054395,G003912,88,1647.532,OS013143
R054395,G003912,89,1657.532,OS013143
R054395,G003912,90,1667.532,OS013143
R054395,G003912,91,1677.532,OS013143
R054395,G003912,92,1687.532,OS013143
R054395,G003912,93,1697.532,OS013143
R054395,G003912,94,1707.532,OS013143
R054395,G003912,95,1717.532,OS013143
R054395,G003912,96,1727.532,OS013143
R054395,G003912,97,1737.532,OS013143
R054395,G003912,98,1747.532,OS013143
R054395,G003912,99,1757.532,OS013143
R054395,G003912,100,1767.532,OS013143
R054395,G003912,101,1777.532,OS013143
R054395,G003912,102,1787.532,OS013143
R054395,G003912,103,1797.532,OS013143
R054395,G003912,104,1803.532,OS010619
R054395,G003912,105,1813.532,OS010620
R054395,G003912,106,1823.532,OS010621
R054395,G003912,107,1833.532,OS010622
R054395,G003912,108,1843.532,OS010623
R054395,G003912,109,1853.532,OS010624
R054395,G003912,110,1863.532,OS010625
R054395,G003912,111,1868.921,OS010626
R054395,G003912,112,1878.921,OS010627
R054395,G003912,113,1888.921,OS010628
R054395,G003912,114,1898.921,OS010629
R054396,G003913,0,783.709,OS008757
R054396,G003913,1,793.709,OS008758
R054396,G003913,2,803.709,OS008759
R054396,G003913,3,813.709,OS008760
R054396,G003913,4,815.964,OS008761
R054396,G003913,5,825.964,OS008762
R054396,G003913,6,835.964,OS008763
R054396,G003913,7,845.964,OS008764
R054396,G003913,8,855.964,OS008765
R054396,G003913,9,865.964,OS008766
R054396,G003913,10,875.964,OS008767
R054396,G003913,11,885.964,OS008768
R054396,G003913,12,895.964,OS008769
R054396,G003913,13,897.701,OS013143
R054396,G003913,14,907.701,OS013143
R054396,G003913,15,917.701,OS013143
R054396,G003913,16,927.701,OS013143
R054396,G003913,17,937.701,OS013143
R054396,G003913,18,947.701,OS013143
R054396,G003913,19,957.701,OS013143
R054396,G003913,20,967.701,OS013143
R054396,G003913,21,977.701,OS013143
R054396,G003913,22,987.701,OS013143
R054396,G003913,23,997.701,OS013143
R054396,G003913,24,1007.701,OS013143
R054396,G003913,25,1017.701,OS013143
R054396,G003913,26,1027.701,OS013143
R054396,G003913,27,1037.701,OS013143
R054396,G003913,28,1047.701,OS013143
R054396,G003913,29,1057.701,OS013143
R054396,G003913,30,1067.701,OS013143
R054396,G003913,31,1077.701,OS013143
R054396,G003913,32,1087.701,OS013143
R054396,G003913,33,1097.701,OS013143
R054396,G003913,34,1107.701,OS013143
R054396,G003913,35,1113.701,OS010640
R054396,G003913,36,1123.701,OS010641
R054396,G003913,37,1133.701,OS010642
R054396,G003913,38,1138.58,OS010643
R054396,G003913,39,1148.58,OS010644
R054396,G003913,40,1158.58,OS010645
R054396,G003913,41,1168.58,OS010646
R054396,G003913,42,1178.58,OS010647
R054396,G003913,43,1188.58,OS010648
R054396,G003913,44,1198.58,OS010649
R054396,G003913,45,1208.58,OS010650
R054396,G003913,46,1218.58,OS010651
R054396,G003913,47,1228.58,OS010652
R054396,G003913,48,1238.58,OS010653
R054396,G003913,49,1248.58,OS010654
R054396,G003913,50,1258.58,OS010655
R054396,G003913,51,1268.58,OS010656
R054396,G003913,52,1278.58,OS010657
R054396,G003913,53,1288.58,OS010658
R054396,G003913,54,1298.58,OS010659
R054396,G003913,55,1308.58,OS010660
R054396,G003913,56,1318.58,OS010661
R054396,G003913,57,1320.768,OS010662
R054396,G003913,58,1330.768,OS010663
R054396,G003913,59,1340.768,OS010664
R054396,G003913,60,1350.768,OS010665
R054396,G003913,61,1356.868,OS013137
R054396,G003913,62,1366.868,OS013137
R054396,G003913,63,1376.868,OS013137
R054396,G003913,64,1386.868,OS013137
R054396,G003913,65,1396.868,OS013137
R054396,G003913,66,1406.868,OS013137
R054396,G003913,67,1416.868,OS013137
R054396,G003913,68,1426.868,OS013137
R054396,G003913,69,1436.868,OS013137
R054396,G003913,70,1446.868,OS013137
R054396,G003913,71,1456.868,OS013137
R054396,G003913,72,1466.868,OS013137
R054396,G003913,73,1476.868,OS013137
R054396,G003913,74,1486.868,OS013137
R054396,G003913,75,1496.868,OS013137
R054396,G003913,76,1506.868,OS013137
R054396,G003913,77,1516.868,OS013137
R054396,G003913,78,1526.868,OS013137
R054396,G003913,79,1536.868,OS013137
R054396,G003913,80,1546.868,OS013137
R054396,G003913,81,1556.868,OS013137
R054396,G003913,82,1566.868,OS013137
R054396,G003913,83,1572.868,OS009512
R054396,G003913,84,1582.868,OS009513
R054396,G003913,85,1592.868,OS009514
R054396,G003913,86,1602.868,OS009515
R054396,G003913,87,1612.868,OS009516
R054396,G003913,88,1622.868,OS009517
R054396,G003913,89,1632.868,OS009518
R054396,G003913,90,1642.868,OS009519
R054396,G003913,91,1652.868,OS009520
R054396,G003913,92,1662.19,OS009521
R054396,G003913,93,1672.19,OS009522
R054396,G003913,94,1682.19,OS009523
R054396,G003913,95,1692.19,OS009524
R054396,G003913,96,1702.19,OS009525
R054396,G003913,97,1712.19,OS009526
R054396,G003913,98,1722.19,OS009527
R054396,G003913,99,1732.19,OS009528
R054396,G003913,100,1742.19,OS009529
R054396,G003913,101,1752.19,OS009530
R054396,G003913,102,1762.19,OS009531
R054396,G003913,103,1772.19,OS009532
R054396,G003913,104,1782.19,OS009533
R054396,G003913,105,1792.19,OS009534
R054396,G003913,106,1802.19,OS009535
R054396,G003913,107,1812.19,OS009536
R054396,G003913,108,1822.19,OS009537
R054396,G003913,109,1832.19,OS009538
R054396,G003913,110,1842.19,OS009539
R054396,G003913,111,1852.19,OS009540
R054396,G003913,112,1862.19,OS009541
R054396,G003913,113,1872.19,OS009542
R054396,G003913,114,1882.19,OS009543
R054415,G003914,0,803.642,OS008683
R054415,G003914,1,813.642,OS008684
R054415,G003914,2,823.642,OS008685
R054415,G003914,3,833.642,OS008686
R054415,G003914,4,843.642,OS008687
R054415,G003914,5,853.642,OS008688
R054415,G003914,6,863.642,OS008689
R054415,G003914,7,873.642,OS008690
R054415,G003914,8,883.642,OS008691
R054415,G003914,9,893.642,OS008692
R054415,G003914,10,903.642,OS008693
R054415,G003914,11,913.642,OS008694
R054415,G003914,12,923.642,OS008695
R054415,G003914,13,933.642,OS008696
R054415,G003914,14,943.642,OS008697
R054415,G003914,15,953.642,OS008698
R054415,G003914,16,963.642,OS008699
R054415,G003914,17,973.642,OS008700
R054415,G003914,18,983.642,OS008701
R054415,G003914,19,993.642,OS008702
R054415,G003914,20,1003.642,OS008703
R054415,G003914,21,1013.642,OS008704
R054415,G003914,22,1017.713,OS008705
R054415,G003914,23,1027.713,OS008706
R054415,G003914,24,1037.713,OS008707
R054415,G003914,25,1047.713,OS008708
R054415,G003914,26,1057.713,OS008709
R054415,G003914,27,1067.713,OS008710
R054415,G003914,28,1077.713,OS008711
R054415,G003914,29,1087.713,OS008712
R054415,G003914,30,1097.713,OS008713
R054415,G003914,31,1107.713,OS008714
R054415,G003914,32,1117.713,OS008715
R054415,G003914,33,1127.713,OS008716
R054415,G003914,34,1129.365,OS013137
R054415,G003914,35,1139.365,OS013137
R054415,G003914,36,1149.365,OS013137
R054415,G003914,37,1159.365,OS013137
R054415,G003914,38,1169.365,OS013137
R054415,G003914,39,1179.365,OS013137
R054415,G003914,40,1189.365,OS013137
R054415,G003914,41,1199.365,OS013137
R054415,G003914,42,1209.365,OS013137
R054415,G003914,43,1219.365,OS013137
R054415,G003914,44,1229.365,OS013137
R054415,G003914,45,1239.365,OS013137
R054415,G003914,46,1249.365,OS013137
R054415,G003914,47,1259.365,OS013137
R054415,G003914,48,1269.365,OS013137
R054415,G003914,49,1279.365,OS013137
R054415,G003914,50,1289.365,OS013137
R054415,G003914,51,1299.365,OS013137
R054415,G003914,52,1309.365,OS013137
R054415,G003914,53,1319.365,OS013137
R054415,G003914,54,1329.365,OS013137
R054415,G003914,55,1339.365,OS013137
R054415,G003914,56,1345.365,OS009614
R054415,G003914,57,1355.365,OS009615
R054415,G003914,58,1365.365,OS009616
R054415,G003914,59,1374.244,OS009617
R054415,G003914,60,1384.244,OS009618
R054415,G003914,61,1394.244,OS009619
R054415,G003914,62,1404.244,OS009620
R054415,G003914,63,1414.244,OS009621
R054415,G003914,64,1424.244,OS009622
R054415,G003914,65,1434.244,OS009623
R054415,G003914,66,1444.244,OS009624
R054415,G003914,67,1454.244,OS009625
R054415,G003914,68,1464.244,OS009626
R054415,G003914,69,1474.244,OS009627
R054415,G003914,70,1484.244,OS009628
R054415,G003914,71,1494.244,OS009629
R054415,G003914,72,1504.244,OS009630
R054415,G003914,73,1514.244,OS009631
R054415,G003914,74,1524.244,OS009632
R054415,G003914,75,1534.244,OS009633
R054415,G003914,76,1544.244,OS009634
R054415,G003914,77,1554.244,OS009635
R054415,G003914,78,1556.432,OS009636
R054415,G003914,79,1566.432,OS009637
R054415,G003914,80,1576.432,OS009638
R054415,G003914,81,1586.432,OS009639
R054415,G003914,82,1587.532,OS013143
