task_id,box_id,delivery_offset_s,deadline_s
R023225,B049,1107.1,inf
R023226,B014,972.9,inf
R023226,B044,1773.5,3600.0
R023226,B045,1773.5,3600.0
R023226,B046,1773.5,inf
R023226,B048,1773.5,inf
R023227,B014,1812.8,inf
R023227,B044,1107.1,3600.0
R023227,B045,1107.1,3600.0
R023227,B046,1107.1,inf
R023227,B048,1107.1,inf
R023228,B014,1002.9,inf
R023228,B044,1839.5,3600.0
R023228,B045,1839.5,3600.0
R023228,B046,1839.5,inf
R023228,B048,1839.5,inf
R023228,B049,1839.5,inf
R023229,B014,1878.8,inf
R023229,B044,1173.1,3600.0
R023229,B045,1173.1,3600.0
R023229,B046,1173.1,inf
R023229,B048,1173.1,inf
R023229,B049,1173.1,inf
R023230,B014,972.9,inf
R023230,B044,1773.5,3600.0
R023230,B045,1773.5,3600.0
R023230,B046,1773.5,inf
R023230,B047,1773.5,inf
R023231,B014,1812.8,inf
R023231,B044,1107.1,3600.0
R023231,B045,1107.1,3600.0
R023231,B046,1107.1,inf
R023231,B047,1107.1,inf
R023232,B014,1002.9,inf
R023232,B044,1839.5,3600.0
R023232,B045,1839.5,3600.0
R023232,B046,1839.5,inf
R023232,B047,1839.5,inf
R023232,B049,1839.5,inf
R023233,B014,1878.8,inf
R023233,B044,1173.1,3600.0
R023233,B045,1173.1,3600.0
R023233,B046,1173.1,inf
R023233,B047,1173.1,inf
R023233,B049,1173.1,inf
R023234,B014,1002.9,inf
R023234,B044,1839.5,3600.0
R023234,B045,1839.5,3600.0
R023234,B046,1839.5,inf
R023234,B047,1839.5,inf
R023234,B048,1839.5,inf
R023235,B014,1878.8,inf
R023235,B044,1173.1,3600.0
R023235,B045,1173.1,3600.0
R023235,B046,1173.1,inf
R023235,B047,1173.1,inf
R023235,B048,1173.1,inf
R023238,B014,948.9,inf
R023238,B015,948.9,inf
R023238,B049,1641.5,inf
R023239,B014,1680.8,inf
R023239,B015,1680.8,inf
R023239,B049,939.1,inf
R023242,B014,978.9,inf
R023242,B015,978.9,inf
R023242,B048,1707.5,inf
R023242,B049,1707.5,inf
R023243,B014,1746.8,inf
R023243,B015,1746.8,inf
R023243,B048,1005.1,inf
R023243,B049,1005.1,inf
R023246,B014,978.9,inf
R023246,B015,978.9,inf
R023246,B045,1707.5,3600.0
R023246,B049,1707.5,inf
R023247,B014,1746.8,inf
R023247,B015,1746.8,inf
R023247,B045,1005.1,3600.0
R023247,B049,1005.1,inf
R023250,B014,1008.9,inf
R023250,B015,1008.9,inf
R023250,B045,1773.5,3600.0
R023250,B048,1773.5,inf
R023250,B049,1773.5,inf
R023251,B014,1812.8,inf
R023251,B015,1812.8,inf
R023251,B045,1071.1,3600.0
R023251,B048,1071.1,inf
R023251,B049,1071.1,inf
R023292,B014,1038.9,inf
R023292,B015,1038.9,inf
R023292,B044,1839.5,3600.0
R023292,B045,1839.5,3600.0
R023292,B046,1839.5,inf
R023292,B047,1839.5,inf
R023293,B014,1878.8,inf
R023293,B015,1878.8,inf
R023293,B044,1137.1,3600.0
R023293,B045,1137.1,3600.0
R023293,B046,1137.1,inf
R023293,B047,1137.1,inf
R023294,B014,1068.9,inf
R023294,B015,1068.9,inf
R023294,B044,1905.5,3600.0
R023294,B045,1905.5,3600.0
R023294,B046,1905.5,inf
R023294,B047,1905.5,inf
R023294,B049,1905.5,inf
R023295,B014,1944.8,inf
R023295,B015,1944.8,inf
R023295,B044,1203.1,3600.0
R023295,B045,1203.1,3600.0
R023295,B046,1203.1,inf
R023295,B047,1203.1,inf
R023295,B049,1203.1,inf
R023296,B014,1068.9,inf
R023296,B015,1068.9,inf
R023296,B044,1905.5,3600.0
R023296,B045,1905.5,3600.0
R023296,B046,1905.5,inf
R023296,B047,1905.5,inf
R023296,B048,1905.5,inf
R023297,B014,1944.8,inf
R023297,B015,1944.8,inf
R023297,B044,1203.1,3600.0
R023297,B045,1203.1,3600.0
R023297,B046,1203.1,inf
R023297,B047,1203.1,inf
R023297,B048,1203.1,inf
R023298,B014,1098.9,inf
R023298,B015,1098.9,inf
R023298,B044,1971.5,3600.0
R023298,B045,1971.5,3600.0
R023298,B046,1971.5,inf
R023298,B047,1971.5,inf
R023298,B048,1971.5,inf
R023298,B049,1971.5,inf
R023299,B014,2010.8,inf
R023299,B015,2010.8,inf
R023299,B044,1269.1,3600.0
R023299,B045,1269.1,3600.0
R023299,B046,1269.1,inf
R023299,B047,1269.1,inf
R023299,B048,1269.1,inf
R023299,B049,1269.1,inf
R023309,B011,1680.8,inf
R023309,B045,975.1,3600.0
R023309,B049,975.1,inf
R023310,B011,912.9,inf
R023310,B045,1641.5,3600.0
R023310,B048,1641.5,inf
R023311,B011,1680.8,inf
R023311,B045,975.1,3600.0
R023311,B048,975.1,inf
R023315,B011,1680.8,inf
R023315,B045,975.1,3600.0
R023315,B046,975.1,inf
R023354,B011,972.9,inf
R023354,B044,1773.5,3600.0
R023354,B045,1773.5,3600.0
R023354,B046,1773.5,inf
R023354,B047,1773.5,inf
R023391,B011,1944.8,inf
R023391,B014,1944.8,inf
R023391,B045,1203.1,3600.0
R023391,B046,1203.1,inf
R023391,B047,1203.1,inf
R023391,B048,1203.1,inf
R023391,B049,1203.1,inf
R023663,B011,1812.8,inf
R023663,B012,1812.8,inf
R023663,B013,1812.8,inf
R023663,B048,1035.1,inf
R023663,B049,1035.1,inf
R023664,B011,1014.9,inf
R023664,B012,1014.9,inf
R023664,B013,1014.9,inf
R023664,B045,1707.5,3600.0
R023665,B011,1746.8,inf
R023665,B012,1746.8,inf
R023665,B013,1746.8,inf
R023665,B045,969.1,3600.0
R023666,B011,1044.9,inf
R023666,B012,1044.9,inf
R023666,B013,1044.9,inf
R023666,B045,1773.5,3600.0
R023666,B049,1773.5,inf
R023667,B011,1812.8,inf
R023667,B012,1812.8,inf
R023667,B013,1812.8,inf
R023667,B045,1035.1,3600.0
R023667,B049,1035.1,inf
R023668,B011,1044.9,inf
R023668,B012,1044.9,inf
R023668,B013,1044.9,inf
R023668,B045,1773.5,3600.0
R023668,B048,1773.5,inf
R023669,B011,1812.8,inf
R023669,B012,1812.8,inf
R023669,B013,1812.8,inf
R023669,B045,1035.1,3600.0
R023669,B048,1035.1,inf
R023722,B011,1110.9,inf
R023722,B012,1110.9,inf
R023722,B013,1110.9,inf
R023722,B014,1110.9,inf
R023722,B048,1839.5,inf
R023722,B049,1839.5,inf
R023812,B003,882.9,3600.0
R023812,B049,1575.5,inf
R024304,B003,1110.9,3600.0
R024304,B011,1110.9,inf
R024304,B012,1110.9,inf
R024304,B013,1110.9,inf
R024304,B045,1839.5,3600.0
R024304,B048,1839.5,inf
R024305,B003,1878.8,3600.0
R024305,B011,1878.8,inf
R024305,B012,1878.8,inf
R024305,B013,1878.8,inf
R024305,B045,1065.1,3600.0
R024305,B048,1065.1,inf
R024306,B003,1140.9,3600.0
R024306,B011,1140.9,inf
R024306,B012,1140.9,inf
R024306,B013,1140.9,inf
R024306,B045,1905.5,3600.0
R024306,B048,1905.5,inf
R024306,B049,1905.5,inf
R024307,B003,1944.8,3600.0
R024307,B011,1944.8,inf
R024307,B012,1944.8,inf
R024307,B013,1944.8,inf
R024307,B045,1131.1,3600.0
R024307,B048,1131.1,inf
R024307,B049,1131.1,inf
R024308,B003,1110.9,3600.0
R024308,B011,1110.9,inf
R024308,B012,1110.9,inf
R024308,B013,1110.9,inf
R024308,B045,1839.5,3600.0
R024308,B046,1839.5,inf
R024309,B003,1878.8,3600.0
R024309,B011,1878.8,inf
R024309,B012,1878.8,inf
R024309,B013,1878.8,inf
R024309,B045,1065.1,3600.0
R024309,B046,1065.1,inf
R024411,B003,1746.8,3600.0
R024411,B004,1746.8,inf
R024411,B045,1005.1,3600.0
R024411,B049,1005.1,inf
R024818,B003,1014.9,3600.0
R024818,B004,1014.9,inf
R024818,B005,1014.9,inf
R024818,B049,1707.5,inf
R024820,B003,1014.9,3600.0
R024820,B004,1014.9,inf
R024820,B005,1014.9,inf
R024820,B048,1707.5,inf
R024829,B003,1812.8,3600.0
R024829,B004,1812.8,inf
R024829,B005,1812.8,inf
R024829,B045,1035.1,3600.0
R024829,B048,1035.1,inf
R024830,B003,1074.9,3600.0
R024830,B004,1074.9,inf
R024830,B005,1074.9,inf
R024830,B045,1839.5,3600.0
R024830,B048,1839.5,inf
R024830,B049,1839.5,inf
R024831,B003,1878.8,3600.0
R024831,B004,1878.8,inf
R024831,B005,1878.8,inf
R024831,B045,1101.1,3600.0
R024831,B048,1101.1,inf
R024831,B049,1101.1,inf
R024832,B003,1044.9,3600.0
R024832,B004,1044.9,inf
R024832,B005,1044.9,inf
R024832,B045,1773.5,3600.0
R024832,B046,1773.5,inf
R024833,B003,1812.8,3600.0
R024833,B004,1812.8,inf
R024833,B005,1812.8,inf
R024833,B045,1035.1,3600.0
R024833,B046,1035.1,inf
R024834,B003,1074.9,3600.0
R024834,B004,1074.9,inf
R024834,B005,1074.9,inf
R024834,B045,1839.5,3600.0
R024834,B046,1839.5,inf
R024834,B049,1839.5,inf
R025050,B003,1080.9,3600.0
R025050,B004,1080.9,inf
R025050,B005,1080.9,inf
R025050,B006,1080.9,inf
R025050,B049,1773.5,inf
R025051,B003,1812.8,3600.0
R025051,B004,1812.8,inf
R025051,B005,1812.8,inf
R025051,B006,1812.8,inf
R025051,B049,999.1,inf
R025053,B003,1812.8,3600.0
R025053,B004,1812.8,inf
R025053,B005,1812.8,inf
R025053,B006,1812.8,inf
R025053,B048,999.1,inf
R025054,B003,1110.9,3600.0
R025054,B004,1110.9,inf
R025054,B005,1110.9,inf
R025054,B006,1110.9,inf
R025054,B048,1839.5,inf
R025054,B049,1839.5,inf
R025055,B003,1878.8,3600.0
R025055,B004,1878.8,inf
R025055,B005,1878.8,inf
R025055,B006,1878.8,inf
R025055,B048,1065.1,inf
R025055,B049,1065.1,inf
R025056,B003,1080.9,3600.0
R025056,B004,1080.9,inf
R025056,B005,1080.9,inf
R025056,B006,1080.9,inf
R025056,B045,1773.5,3600.0
R025057,B003,1812.8,3600.0
R025057,B004,1812.8,inf
R025057,B005,1812.8,inf
R025057,B006,1812.8,inf
R025057,B045,999.1,3600.0
R025058,B003,1110.9,3600.0
R025058,B004,1110.9,inf
R025058,B005,1110.9,inf
R025058,B006,1110.9,inf
R025058,B045,1839.5,3600.0
R025058,B049,1839.5,inf
R025139,B003,1212.9,3600.0
R025139,B004,1212.9,inf
R025139,B005,1212.9,inf
R025139,B006,1212.9,inf
R025139,B007,1212.9,inf
R025139,B014,1212.9,inf
R025139,B044,1905.5,3600.0
R025140,B001,882.9,3600.0
R025140,B049,1575.5,inf
R025141,B001,1614.8,3600.0
R025141,B049,909.1,inf
R025142,B001,882.9,3600.0
R025142,B048,1575.5,inf
R025143,B001,1614.8,3600.0
R025143,B048,909.1,inf
R025144,B001,912.9,3600.0
R025144,B048,1641.5,inf
R025144,B049,1641.5,inf
R026325,B001,1944.8,3600.0
R026325,B003,1944.8,3600.0
R026325,B011,1944.8,inf
R026325,B012,1944.8,inf
R026325,B013,1944.8,inf
R026325,B014,1944.8,inf
R026325,B044,1059.1,3600.0
R026326,B001,1242.9,3600.0
R026326,B003,1242.9,3600.0
R026326,B011,1242.9,inf
R026326,B012,1242.9,inf
R026326,B013,1242.9,inf
R026326,B014,1242.9,inf
R026326,B044,1971.5,3600.0
R026326,B049,1971.5,inf
R026327,B001,2010.8,3600.0
R026327,B003,2010.8,3600.0
R026327,B011,2010.8,inf
R026327,B012,2010.8,inf
R026327,B013,2010.8,inf
R026327,B014,2010.8,inf
R026327,B044,1125.1,3600.0
R026327,B049,1125.1,inf
R026328,B001,1242.9,3600.0
R026328,B003,1242.9,3600.0
R026328,B011,1242.9,inf
R026328,B012,1242.9,inf
R026328,B013,1242.9,inf
R026328,B014,1242.9,inf
R026328,B044,1971.5,3600.0
R026328,B048,1971.5,inf
R026329,B001,2010.8,3600.0
R026329,B003,2010.8,3600.0
R026329,B011,2010.8,inf
R026329,B012,2010.8,inf
R026329,B013,2010.8,inf
R026329,B014,2010.8,inf
R026329,B044,1125.1,3600.0
R026329,B048,1125.1,inf
R026330,B001,1272.9,3600.0
R026330,B003,1272.9,3600.0
R026330,B011,1272.9,inf
R026330,B012,1272.9,inf
R026330,B013,1272.9,inf
R026330,B014,1272.9,inf
R026330,B044,2037.5,3600.0
R026330,B048,2037.5,inf
R026330,B049,2037.5,inf
R026335,B001,2076.8,3600.0
R026335,B003,2076.8,3600.0
R026335,B011,2076.8,inf
R026335,B012,2076.8,inf
R026335,B013,2076.8,inf
R026335,B014,2076.8,inf
R026335,B044,1191.1,3600.0
R026335,B045,1191.1,3600.0
R026335,B049,1191.1,inf
R026934,B001,1242.9,3600.0
R026934,B003,1242.9,3600.0
R026934,B004,1242.9,inf
R026934,B005,1242.9,inf
R026934,B006,1242.9,inf
R026934,B014,1242.9,inf
R026934,B048,1971.5,inf
R026934,B049,1971.5,inf
R026935,B001,2010.8,3600.0
R026935,B003,2010.8,3600.0
R026935,B004,2010.8,inf
R026935,B005,2010.8,inf
R026935,B006,2010.8,inf
R026935,B014,2010.8,inf
R026935,B048,1125.1,inf
R026935,B049,1125.1,inf
R026936,B001,1212.9,3600.0
R026936,B003,1212.9,3600.0
R026936,B004,1212.9,inf
R026936,B005,1212.9,inf
R026936,B006,1212.9,inf
R026936,B014,1212.9,inf
R026936,B045,1905.5,3600.0
R026937,B001,1944.8,3600.0
R026937,B003,1944.8,3600.0
R026937,B004,1944.8,inf
R026937,B005,1944.8,inf
R026937,B006,1944.8,inf
R026937,B014,1944.8,inf
R026937,B045,1059.1,3600.0
R026938,B001,1212.9,3600.0
R026938,B003,1212.9,3600.0
R026938,B004,1212.9,inf
R026938,B005,1212.9,inf
R026938,B006,1212.9,inf
R026938,B014,1212.9,inf
R026938,B044,1905.5,3600.0
R026968,B001,1212.9,3600.0
R026968,B003,1212.9,3600.0
R026968,B004,1212.9,inf
R026968,B005,1212.9,inf
R026968,B006,1212.9,inf
R026968,B007,1212.9,inf
R026968,B049,1905.5,inf
R027712,B001,1110.9,3600.0
R027712,B002,1110.9,inf
R027712,B003,1110.9,3600.0
R027712,B014,1110.9,inf
R027712,B044,1839.5,3600.0
R027712,B049,1839.5,inf
R027713,B001,1878.8,3600.0
R027713,B002,1878.8,inf
R027713,B003,1878.8,3600.0
R027713,B014,1878.8,inf
R027713,B044,1065.1,3600.0
R027713,B049,1065.1,inf
R027714,B001,1110.9,3600.0
R027714,B002,1110.9,inf
R027714,B003,1110.9,3600.0
R027714,B014,1110.9,inf
R027714,B044,1839.5,3600.0
R027714,B048,1839.5,inf
R027715,B001,1878.8,3600.0
R027715,B002,1878.8,inf
R027715,B003,1878.8,3600.0
R027715,B014,1878.8,inf
R027715,B044,1065.1,3600.0
R027715,B048,1065.1,inf
R027716,B001,1140.9,3600.0
R027716,B002,1140.9,inf
R027716,B003,1140.9,3600.0
R027716,B014,1140.9,inf
R027716,B044,1905.5,3600.0
R027716,B048,1905.5,inf
R027716,B049,1905.5,inf
R027717,B001,1944.8,3600.0
R027717,B002,1944.8,inf
R027717,B003,1944.8,3600.0
R027717,B014,1944.8,inf
R027717,B044,1131.1,3600.0
R027717,B048,1131.1,inf
R027717,B049,1131.1,inf
R027718,B001,1110.9,3600.0
R027718,B002,1110.9,inf
R027718,B003,1110.9,3600.0
R027718,B014,1110.9,inf
R027718,B044,1839.5,3600.0
R027718,B045,1839.5,3600.0
R027919,B001,1944.8,3600.0
R027919,B002,1944.8,inf
R027919,B003,1944.8,3600.0
R027919,B011,1944.8,inf
R027919,B014,1944.8,inf
R027919,B015,1944.8,inf
R027919,B044,1059.1,3600.0
R028646,B001,2076.8,3600.0
R028646,B002,2076.8,inf
R028646,B003,2076.8,3600.0
R028646,B004,2076.8,inf
R028646,B005,2076.8,inf
R028646,B006,2076.8,inf
R028646,B014,2076.8,inf
R028646,B015,2076.8,inf
R028646,B049,1119.1,inf
R028647,B001,1344.9,3600.0
R028647,B002,1344.9,inf
R028647,B003,1344.9,3600.0
R028647,B004,1344.9,inf
R028647,B005,1344.9,inf
R028647,B006,1344.9,inf
R028647,B014,1344.9,inf
R028647,B015,1344.9,inf
R028647,B044,2037.5,3600.0
R028648,B001,2076.8,3600.0
R028648,B002,2076.8,inf
R028648,B003,2076.8,3600.0
R028648,B004,2076.8,inf
R028648,B005,2076.8,inf
R028648,B006,2076.8,inf
R028648,B014,2076.8,inf
R028648,B015,2076.8,inf
R028648,B044,1119.1,3600.0
R028649,B001,1278.9,3600.0
R028649,B002,1278.9,inf
R028649,B003,1278.9,3600.0
R028649,B004,1278.9,inf
R028649,B005,1278.9,inf
R028649,B006,1278.9,inf
R028649,B011,1278.9,inf
R028649,B049,1971.5,inf
R028650,B001,2010.8,3600.0
R028650,B002,2010.8,inf
R028650,B003,2010.8,3600.0
R028650,B004,2010.8,inf
R028650,B005,2010.8,inf
R028650,B006,2010.8,inf
R028650,B011,2010.8,inf
R028650,B049,1089.1,inf
R028651,B001,1278.9,3600.0
R028651,B002,1278.9,inf
R028651,B003,1278.9,3600.0
R028651,B004,1278.9,inf
R028651,B005,1278.9,inf
R028651,B006,1278.9,inf
R028651,B011,1278.9,inf
R028651,B048,1971.5,inf
R028682,B014,1838.9,inf
R028682,B050,1113.7,3600.0
R028697,B014,942.9,inf
R028697,B050,1723.6,3600.0
R028697,B051,1723.6,3600.0
R028697,B052,1723.6,inf
R028711,B014,948.9,inf
R028711,B015,948.9,inf
R028711,B051,1657.6,3600.0
R028757,B011,882.9,inf
R028757,B051,1591.6,3600.0
R028758,B011,1838.9,inf
R028758,B051,1113.7,3600.0
R028766,B011,1904.9,inf
R028766,B051,1179.7,3600.0
R028766,B052,1179.7,inf
R028811,B011,978.9,inf
R028811,B014,978.9,inf
R028811,B051,1723.6,3600.0
R028811,B052,1723.6,inf
R029157,B003,882.9,3600.0
R029157,B053,1591.6,inf
R030524,B001,1044.9,3600.0
R030524,B011,1044.9,inf
R030524,B014,1044.9,inf
R030524,B051,1789.6,3600.0
R030524,B052,1789.6,inf
R030700,B001,1146.9,3600.0
R030700,B011,1146.9,inf
R030700,B012,1146.9,inf
R030700,B014,1146.9,inf
R030700,B015,1146.9,inf
R030700,B051,1855.6,3600.0
R030708,B001,1176.9,3600.0
R030708,B011,1176.9,inf
R030708,B012,1176.9,inf
R030708,B014,1176.9,inf
R030708,B015,1176.9,inf
R030708,B051,1921.6,3600.0
R030708,B052,1921.6,inf
R030750,B001,1110.9,3600.0
R030750,B011,1110.9,inf
R030750,B012,1110.9,inf
R030750,B013,1110.9,inf
R030750,B051,1855.6,3600.0
R030750,B052,1855.6,inf
R030796,B001,1176.9,3600.0
R030796,B011,1176.9,inf
R030796,B012,1176.9,inf
R030796,B013,1176.9,inf
R030796,B014,1176.9,inf
R030796,B051,1921.6,3600.0
R030796,B052,1921.6,inf
R030864,B001,948.9,3600.0
R030864,B003,948.9,3600.0
R030864,B051,1657.6,3600.0
R031094,B001,1146.9,3600.0
R031094,B003,1146.9,3600.0
R031094,B011,1146.9,inf
R031094,B014,1146.9,inf
R031094,B015,1146.9,inf
R031094,B051,1855.6,3600.0
R031230,B001,1242.9,3600.0
R031230,B003,1242.9,3600.0
R031230,B011,1242.9,inf
R031230,B012,1242.9,inf
R031230,B014,1242.9,inf
R031230,B015,1242.9,inf
R031230,B051,1987.6,3600.0
R031230,B052,1987.6,inf
R031326,B001,1278.9,3600.0
R031326,B003,1278.9,3600.0
R031326,B011,1278.9,inf
R031326,B012,1278.9,inf
R031326,B013,1278.9,inf
R031326,B014,1278.9,inf
R031326,B015,1278.9,inf
R031326,B051,1987.6,3600.0
R031684,B001,1344.9,3600.0
R031684,B003,1344.9,3600.0
R031684,B004,1344.9,inf
R031684,B011,1344.9,inf
R031684,B012,1344.9,inf
R031684,B013,1344.9,inf
R031684,B014,1344.9,inf
R031684,B015,1344.9,inf
R031684,B053,2053.6,inf
R031816,B001,1278.9,3600.0
R031816,B003,1278.9,3600.0
R031816,B004,1278.9,inf
R031816,B005,1278.9,inf
R031816,B011,1278.9,inf
R031816,B014,1278.9,inf
R031816,B015,1278.9,inf
R031816,B054,1987.6,inf
R031819,B001,1278.9,3600.0
R031819,B003,1278.9,3600.0
R031819,B004,1278.9,inf
R031819,B005,1278.9,inf
R031819,B011,1278.9,inf
R031819,B014,1278.9,inf
R031819,B015,1278.9,inf
R031819,B051,1987.6,3600.0
R031843,B001,1344.9,3600.0
R031843,B003,1344.9,3600.0
R031843,B004,1344.9,inf
R031843,B005,1344.9,inf
R031843,B011,1344.9,inf
R031843,B012,1344.9,inf
R031843,B014,1344.9,inf
R031843,B015,1344.9,inf
R031843,B050,2053.6,3600.0
R031849,B001,1344.9,3600.0
R031849,B003,1344.9,3600.0
R031849,B004,1344.9,inf
R031849,B005,1344.9,inf
R031849,B011,1344.9,inf
R031849,B012,1344.9,inf
R031849,B013,1344.9,inf
R031849,B014,1344.9,inf
R031849,B050,2053.6,3600.0
R032164,B001,1080.9,3600.0
R032164,B002,1080.9,inf
R032164,B011,1080.9,inf
R032164,B012,1080.9,inf
R032164,B054,1789.6,inf
R032270,B001,1242.9,3600.0
R032270,B002,1242.9,inf
R032270,B011,1242.9,inf
R032270,B012,1242.9,inf
R032270,B014,1242.9,inf
R032270,B015,1242.9,inf
R032270,B051,1987.6,3600.0
R032270,B052,1987.6,inf
R032342,B001,1212.9,3600.0
R032342,B002,1212.9,inf
R032342,B011,1212.9,inf
R032342,B012,1212.9,inf
R032342,B013,1212.9,inf
R032342,B014,1212.9,inf
R032342,B053,1921.6,inf
R032354,B001,1242.9,3600.0
R032354,B002,1242.9,inf
R032354,B011,1242.9,inf
R032354,B012,1242.9,inf
R032354,B013,1242.9,inf
R032354,B014,1242.9,inf
R032354,B051,1987.6,3600.0
R032354,B052,1987.6,inf
R032394,B001,1308.9,3600.0
R032394,B002,1308.9,inf
R032394,B011,1308.9,inf
R032394,B012,1308.9,inf
R032394,B013,1308.9,inf
R032394,B014,1308.9,inf
R032394,B015,1308.9,inf
R032394,B051,2053.6,3600.0
R032394,B052,2053.6,inf
R032774,B001,1308.9,3600.0
R032774,B002,1308.9,inf
R032774,B003,1308.9,3600.0
R032774,B011,1308.9,inf
R032774,B012,1308.9,inf
R032774,B014,1308.9,inf
R032774,B015,1308.9,inf
R032774,B051,2053.6,3600.0
R032774,B052,2053.6,inf
R032802,B001,1242.9,3600.0
R032802,B002,1242.9,inf
R032802,B003,1242.9,3600.0
R032802,B011,1242.9,inf
R032802,B012,1242.9,inf
R032802,B013,1242.9,inf
R032802,B051,1987.6,3600.0
R032802,B052,1987.6,inf
R032838,B001,1308.9,3600.0
R032838,B002,1308.9,inf
R032838,B003,1308.9,3600.0
R032838,B011,1308.9,inf
R032838,B012,1308.9,inf
R032838,B013,1308.9,inf
R032838,B014,1308.9,inf
R032838,B051,2053.6,3600.0
R032838,B052,2053.6,inf
R032854,B001,1344.9,3600.0
R032854,B002,1344.9,inf
R032854,B003,1344.9,3600.0
R032854,B011,1344.9,inf
R032854,B012,1344.9,inf
R032854,B013,1344.9,inf
R032854,B014,1344.9,inf
R032854,B015,1344.9,inf
R032854,B054,2053.6,inf
R032856,B001,1344.9,3600.0
R032856,B002,1344.9,inf
R032856,B003,1344.9,3600.0
R032856,B011,1344.9,inf
R032856,B012,1344.9,inf
R032856,B013,1344.9,inf
R032856,B014,1344.9,inf
R032856,B015,1344.9,inf
R032856,B053,2053.6,inf
R032858,B001,1344.9,3600.0
R032858,B002,1344.9,inf
R032858,B003,1344.9,3600.0
R032858,B011,1344.9,inf
R032858,B012,1344.9,inf
R032858,B013,1344.9,inf
R032858,B014,1344.9,inf
R032858,B015,1344.9,inf
R032858,B051,2053.6,3600.0
R032860,B001,1344.9,3600.0
R032860,B002,1344.9,inf
R032860,B003,1344.9,3600.0
R032860,B011,1344.9,inf
R032860,B012,1344.9,inf
R032860,B013,1344.9,inf
R032860,B014,1344.9,inf
R032860,B015,1344.9,inf
R032860,B050,2053.6,3600.0
R032968,B001,1242.9,3600.0
R032968,B002,1242.9,inf
R032968,B003,1242.9,3600.0
R032968,B004,1242.9,inf
R032968,B014,1242.9,inf
R032968,B015,1242.9,inf
R032968,B051,1987.6,3600.0
R032968,B052,1987.6,inf
R033070,B001,1278.9,3600.0
R033070,B002,1278.9,inf
R033070,B003,1278.9,3600.0
R033070,B004,1278.9,inf
R033070,B011,1278.9,inf
R033070,B014,1278.9,inf
R033070,B015,1278.9,inf
R033070,B051,1987.6,3600.0
R033123,B001,1278.9,3600.0
R033123,B002,1278.9,inf
R033123,B003,1278.9,3600.0
R033123,B004,1278.9,inf
R033123,B011,1278.9,inf
R033123,B012,1278.9,inf
R033123,B014,1278.9,inf
R033123,B051,1987.6,3600.0
R033139,B001,1344.9,3600.0
R033139,B002,1344.9,inf
R033139,B003,1344.9,3600.0
R033139,B004,1344.9,inf
R033139,B011,1344.9,inf
R033139,B012,1344.9,inf
R033139,B014,1344.9,inf
R033139,B015,1344.9,inf
R033139,B054,2053.6,inf
R033141,B001,1344.9,3600.0
R033141,B002,1344.9,inf
R033141,B003,1344.9,3600.0
R033141,B004,1344.9,inf
R033141,B011,1344.9,inf
R033141,B012,1344.9,inf
R033141,B014,1344.9,inf
R033141,B015,1344.9,inf
R033141,B053,2053.6,inf
R033143,B001,1344.9,3600.0
R033143,B002,1344.9,inf
R033143,B003,1344.9,3600.0
R033143,B004,1344.9,inf
R033143,B011,1344.9,inf
R033143,B012,1344.9,inf
R033143,B014,1344.9,inf
R033143,B015,1344.9,inf
R033143,B051,2053.6,3600.0
R033144,B001,1344.9,3600.0
R033144,B002,1344.9,inf
R033144,B003,1344.9,3600.0
R033144,B004,1344.9,inf
R033144,B011,1344.9,inf
R033144,B012,1344.9,inf
R033144,B014,1344.9,inf
R033144,B015,1344.9,inf
R033144,B050,2053.6,3600.0
R033151,B001,1278.9,3600.0
R033151,B002,1278.9,inf
R033151,B003,1278.9,3600.0
R033151,B004,1278.9,inf
R033151,B011,1278.9,inf
R033151,B012,1278.9,inf
R033151,B013,1278.9,inf
R033151,B053,1987.6,inf
R033155,B001,1278.9,3600.0
R033155,B002,1278.9,inf
R033155,B003,1278.9,3600.0
R033155,B004,1278.9,inf
R033155,B011,1278.9,inf
R033155,B012,1278.9,inf
R033155,B013,1278.9,inf
R033155,B051,1987.6,3600.0
R033169,B001,1344.9,3600.0
R033169,B002,1344.9,inf
R033169,B003,1344.9,3600.0
R033169,B004,1344.9,inf
R033169,B011,1344.9,inf
R033169,B012,1344.9,inf
R033169,B013,1344.9,inf
R033169,B014,1344.9,inf
R033169,B054,2053.6,inf
R033171,B001,1344.9,3600.0
R033171,B002,1344.9,inf
R033171,B003,1344.9,3600.0
R033171,B004,1344.9,inf
R033171,B011,1344.9,inf
R033171,B012,1344.9,inf
R033171,B013,1344.9,inf
R033171,B014,1344.9,inf
R033171,B053,2053.6,inf
R033173,B001,1344.9,3600.0
R033173,B002,1344.9,inf
R033173,B003,1344.9,3600.0
R033173,B004,1344.9,inf
R033173,B011,1344.9,inf
R033173,B012,1344.9,inf
R033173,B013,1344.9,inf
R033173,B014,1344.9,inf
R033173,B051,2053.6,3600.0
R033174,B001,1344.9,3600.0
R033174,B002,1344.9,inf
R033174,B003,1344.9,3600.0
R033174,B004,1344.9,inf
R033174,B011,1344.9,inf
R033174,B012,1344.9,inf
R033174,B013,1344.9,inf
R033174,B014,1344.9,inf
R033174,B050,2053.6,3600.0
R033178,B001,1410.9,3600.0
R033178,B002,1410.9,inf
R033178,B003,1410.9,3600.0
R033178,B004,1410.9,inf
R033178,B011,1410.9,inf
R033178,B012,1410.9,inf
R033178,B013,1410.9,inf
